n,k,alpha,r,trials,detection_rate,trim_recovery_rate,contamination_cost,hill_mse,hill_benefit,hill_benefit_se,oracle_trimmed_hill_mse,oracle_trimmed_hill_benefit,oracle_trimmed_hill_benefit_se,adaptive_trimmed_hill_mse,adaptive_trimmed_hill_benefit,adaptive_trimmed_hill_benefit_se,harmonic_moment_beta_0.5_mse,harmonic_moment_beta_0.5_benefit,harmonic_moment_beta_0.5_benefit_se,harmonic_moment_beta_1_mse,harmonic_moment_beta_1_benefit,harmonic_moment_beta_1_benefit_se,harmonic_moment_beta_2_mse,harmonic_moment_beta_2_benefit,harmonic_moment_beta_2_benefit_se,study,level_regime,signal,signal_over_D,signal_over_I,signal_over_R,profile,tau
10000,100,0.011788231063225867,10,5000,0.016,0.002,0.00027060958922016544,0.0028191319465465975,0.0,0.0,0.0028581387430004364,-3.9006796453839206e-05,3.3761860671638726e-05,0.0028212037225504014,-2.0717760038039394e-06,8.011159456795842e-06,0.0027976143171323264,2.1517629414270667e-05,2.014901275495929e-05,0.0030025861107400255,-0.00018345416419342824,3.383785496785749e-05,0.003625503518055411,-0.0008063715715088133,5.661327547011745e-05,unequal_factors,,1.6858096764324346,0.5,1.0114858058594607,0.3371619352864869,spread,
10000,100,0.011788231063225867,10,5000,0.7246,0.7238,0.0011287355126193283,0.0035902308707795,0.0,0.0,0.002754648752865333,0.0008355821179141668,5.230852278007589e-05,0.0036033535541217547,-1.3122683342255149e-05,4.374189026824707e-05,0.0030923041763803493,0.0004979266943991506,2.5018564873653112e-05,0.0030391892767824623,0.0005510415939970376,3.9849835522607004e-05,0.0034464241296497293,0.00014380674112977098,5.926941302996493e-05,unequal_factors,,3.3716193528648692,1.0,2.0229716117189214,0.6743238705729738,equal,
10000,100,0.011788231063225867,10,5000,0.0214,0.0046,0.0011675956053427323,0.003696406025260368,0.0,0.0,0.0027942244499413217,0.000902181575319047,5.333286529827882e-05,0.0036859598120693162,1.0446213191052144e-05,1.0238547395289965e-05,0.003018128877189934,0.0006782771480704347,2.6854239130386334e-05,0.002962224481073921,0.0007341815441864471,4.1668042272181166e-05,0.0033791927349819738,0.0003172132902783952,6.0494969902541535e-05,unequal_factors,,3.3716193528648692,1.0,2.0229716117189214,0.6743238705729738,spread,
10000,100,0.011788231063225867,10,5000,0.9998,0.9998,0.00269893904872855,0.005259972414960832,0.0,0.0,0.0028645775803867544,0.002395394834574078,7.57612323680583e-05,0.0028666641397648617,0.0023933082751959704,7.574568312056725e-05,0.0038042365020459898,0.0014557359129148426,3.545250296138234e-05,0.003359878016885027,0.0019000943980758056,5.516098310768105e-05,0.003579604448085753,0.0016803679668750788,7.699209661472882e-05,unequal_factors,,5.057429029297304,1.5,3.0344574175783823,1.011485805859461,equal,
10000,100,0.011788231063225867,10,5000,0.0294,0.0064,0.0026191475940588217,0.0051028952521236055,0.0,0.0,0.002777865659615828,0.0023250295925077774,7.492739594041172e-05,0.005057361459164056,4.553379295954874e-05,1.5749527830605624e-05,0.003439120710565102,0.001663774541558503,3.837963942747169e-05,0.003113175913275391,0.0019897193388482147,5.6829486804268704e-05,0.003469031506816137,0.001633863745307469,7.5787261959483e-05,unequal_factors,,5.057429029297304,1.5,3.0344574175783823,1.011485805859461,spread,
10000,100,0.011788231063225867,10,5000,1.0,1.0,0.0069184785583822775,0.009348718339722674,0.0,0.0,0.0026867188738048027,0.006661999465917871,0.00011971153615050731,0.0026867188738048027,0.006661999465917871,0.00011971153615050731,0.004910283014563107,0.004438435325159566,5.79644554935346e-05,0.003505065469309173,0.005843652870413501,8.632317454124315e-05,0.0033867021006987828,0.0059620162390238915,0.00011175227401229289,unequal_factors,,8.429048382162174,2.5,5.057429029297304,1.6858096764324348,equal,
10000,100,0.011788231063225867,10,5000,0.0602,0.0236,0.007304445897623397,0.009731801269474068,0.0,0.0,0.0027107555938844993,0.007021045675589569,0.00011949179751106883,0.009431894096509463,0.00029990717296460295,3.455888946337934e-05,0.0045692433460179345,0.0051625579234561335,6.383158018392574e-05,0.0033914832336169793,0.006340318035857087,9.048063663732496e-05,0.003458881341817424,0.006272919927656643,0.00011234026241072065,unequal_factors,,8.429048382162174,2.5,5.057429029297304,1.6858096764324348,spread,
50000,223,0.008542072972012553,3,5000,0.0396,0.0298,6.362992627673989e-05,0.0011520912639429082,0.0,0.0,0.0011098194643069026,4.2271799636005694e-05,8.270654195123639e-06,0.0011653606007056908,-1.3269336762782616e-05,3.5631758388833773e-06,0.0011549418571409494,-2.8505931980412534e-06,8.097660412784315e-06,0.0012513266847280114,-9.923542078510302e-05,1.2931190060466577e-05,0.0014977753759229842,-0.0003456841119800758,2.0670912996327083e-05,unequal_factors,,1.766334164215472,0.5,2.025821361450932,0.23656496864241144,equal,
50000,223,0.008542072972012553,3,5000,0.0138,0.0054,6.367456820485586e-05,0.0011999884710729135,0.0,0.0,0.0011547082926213277,4.528017845158543e-05,8.303783240940657e-06,0.0011989296031042328,1.058867968680484e-06,2.5209477834970704e-06,0.001190054240431663,9.934230641250234e-06,8.403532042509549e-06,0.0012806735441843549,-8.06850731114416e-05,1.340419425917688e-05,0.0015210635976561444,-0.00032107512658323135,2.1414570025612075e-05,unequal_factors,,1.766334164215472,0.5,2.025821361450932,0.23656496864241144,spread,
50000,223,0.008542072972012553,3,5000,0.8166,0.811,0.0002561445838599977,0.0013547217134664417,0.0,0.0,0.0011142146886472298,0.00024050702481921186,1.5314672616010977e-05,0.001333795285239762,2.092642822667987e-05,1.3304979590132474e-05,0.0011660070224344483,0.00018871469103199336,1.2084136495971164e-05,0.0012333617383357422,0.00012135997513069951,1.7262708742202715e-05,0.001463451622928962,-0.00010872990946252009,2.394380033733136e-05,unequal_factors,,3.532668328430944,1.0,4.051642722901864,0.4731299372848229,equal,
50000,223,0.008542072972012553,3,5000,0.047,0.0308,0.0002410242181941933,0.0013193981011189219,0.0,0.0,0.001096124920777728,0.0002232731803411941,1.5183502055024985e-05,0.0013341110294393759,-1.4712928320453991e-05,4.956962319468288e-06,0.0011338421961551227,0.00018555590496379927,1.197806268072828e-05,0.0012026804414081622,0.00011671765971075967,1.6818473436492837e-05,0.0014237834306994254,-0.00010438532958050332,2.3271951610284897e-05,unequal_factors,,3.532668328430944,1.0,4.051642722901864,0.4731299372848229,spread,
50000,223,0.008542072972012553,3,5000,1.0,0.9924,0.0005770128003171982,0.0017496661810630493,0.0,0.0,0.0011908035543138193,0.0005588626267492299,2.3222309285587384e-05,0.0011951556152742235,0.0005545105657888258,2.3406454705503453e-05,0.0012693116587026527,0.00048035452236039664,1.7604130719725337e-05,0.0013183003937753976,0.00043136578728765116,2.3462846298248708e-05,0.0015473850878035887,0.00020228109325946044,2.923507447327769e-05,unequal_factors,,5.299002492646416,1.5,6.077464084352796,0.7096949059272344,equal,
50000,223,0.008542072972012553,3,5000,0.1916,0.1634,0.0005928439478825085,0.0017319990573371818,0.0,0.0,0.0011500205187806713,0.0005819785385565107,2.2923768131327835e-05,0.0017119668155718636,2.0032241765318395e-05,1.1960926000974358e-05,0.0012219950788610425,0.0005100039784761394,1.7793685017809997e-05,0.0012740447557519712,0.00045795430158521063,2.311844556186202e-05,0.0015052450239353224,0.00022675403340185967,2.875253595363352e-05,unequal_factors,,5.299002492646416,1.5,6.077464084352796,0.7096949059272344,spread,
50000,223,0.008542072972012553,3,5000,1.0,0.995,0.0015995249161057036,0.002686727948048356,0.0,0.0,0.0010984783772099679,0.0015882495708383882,3.710200079554485e-05,0.0010983566161431287,0.0015883713319052274,3.7149289238629093e-05,0.0012271296644630536,0.0014595982835853025,2.888933067201074e-05,0.0012521767361239756,0.0014345512119243804,3.5396061600501174e-05,0.0015080179543479476,0.0011787099937004082,3.969271325604943e-05,unequal_factors,,8.83167082107736,2.5,10.12910680725466,1.1828248432120572,equal,
50000,223,0.008542072972012553,3,5000,1.0,0.9946,0.001607023802282054,0.0027262967399367547,0.0,0.0,0.001137727951227301,0.0015885687887094535,3.755089031360314e-05,0.0011376275920637181,0.0015886691478730365,3.7686854540878005e-05,0.001251936569691568,0.0014743601702451867,2.9969538922199392e-05,0.0012838178657493093,0.0014424788741874452,3.609015716681274e-05,0.001529776574044346,0.0011965201658924085,4.015403853410257e-05,unequal_factors,,8.83167082107736,2.5,10.12910680725466,1.1828248432120572,spread,
50000,223,0.008542072972012553,5,5000,0.0352,0.0278,5.37220317098488e-05,0.0011821496901652313,0.0,0.0,0.001148448927058065,3.370076310716629e-05,8.835789652455707e-06,0.001190775352219111,-8.625662053879802e-06,3.1366753515921294e-06,0.0011758302265921436,6.3194635730877095e-06,7.954701755606858e-06,0.0012611311540453257,-7.898146388009456e-05,1.3071078768934427e-05,0.0014981737655371168,-0.0003160240753718855,2.113611929114753e-05,unequal_factors,,1.766334164215472,0.5,1.5620454920875484,0.23656496864241144,equal,
50000,223,0.008542072972012553,5,5000,0.0138,0.0026,5.1735283025632375e-05,0.0012046517234235812,0.0,0.0,0.0011846293185953818,2.002240482819933e-05,8.77261349594677e-06,0.001210706660804587,-6.054937381005818e-06,2.428225914405918e-06,0.0012097279282390365,-5.0762048154550125e-06,8.127732896509222e-06,0.001303417197974284,-9.87654745507028e-05,1.3247501398663842e-05,0.0015482008283993686,-0.0003435491049757874,2.1468847906554832e-05,unequal_factors,,1.766334164215472,0.5,1.5620454920875484,0.23656496864241144,spread,
50000,223,0.008542072972012553,5,5000,0.8272,0.8222,0.00024213274396013248,0.0013861873309270827,0.0,0.0,0.0011617664988585214,0.0002244208320685614,1.587750570344725e-05,0.0013653275915018015,2.085973942528121e-05,1.3925140256185526e-05,0.001227029511977972,0.0001591578189491108,1.161185186462661e-05,0.0012975463878963974,8.864094303068542e-05,1.758476519610137e-05,0.0015476594291109263,-0.0001614720981838435,2.555264348073948e-05,unequal_factors,,3.532668328430944,1.0,3.124090984175097,0.4731299372848229,equal,
50000,223,0.008542072972012553,5,5000,0.0252,0.0092,0.0002447119123562561,0.0013545660593811569,0.0,0.0,0.0011423232344851062,0.00021224282489605065,1.5863835456289914e-05,0.0013608131255160804,-6.247066134923304e-06,3.385510599702609e-06,0.0011927298166358711,0.00016183624274528587,1.1907567972896667e-05,0.0012645708733010983,8.999518608005847e-05,1.7446111479798736e-05,0.0015097878461349493,-0.00015522178675379252,2.4762552743522754e-05,unequal_factors,,3.532668328430944,1.0,3.124090984175097,0.4731299372848229,spread,
50000,223,0.008542072972012553,5,5000,1.0,0.9956,0.0005590461558000102,0.0016831980508391136,0.0,0.0,0.0011535545678403596,0.0005296434829987545,2.290744687998025e-05,0.0011527256199505424,0.0005304724308885715,2.2978613649581605e-05,0.0012469942820876642,0.0004362037687514496,1.5512615885437603e-05,0.0012688863815198865,0.00041431166931922726,2.1832930639908073e-05,0.001489037072800078,0.0001941609780390361,2.807292766244726e-05,unequal_factors,,5.299002492646416,1.5,4.686136476262645,0.7096949059272344,equal,
50000,223,0.008542072972012553,5,5000,0.0518,0.0286,0.0005520935609101964,0.0016694310272951064,0.0,0.0,0.0011357071934030166,0.0005337238338920898,2.2951297884016784e-05,0.0016539187301188405,1.5512297176265702e-05,6.6680914711773795e-06,0.0012121841682843364,0.0004572468590107702,1.6234281087246863e-05,0.001253927397160111,0.00041550363013499557,2.214922423101624e-05,0.0014907026702460188,0.0001787283570490877,2.8157126961850516e-05,unequal_factors,,5.299002492646416,1.5,4.686136476262645,0.7096949059272344,spread,
50000,223,0.008542072972012553,5,5000,1.0,0.9962,0.0015609987422993458,0.00268693819319743,0.0,0.0,0.0011511270419495168,0.001535811151247913,3.800886572432195e-05,0.0011505142397751603,0.0015364239534222698,3.807156457786094e-05,0.0013362513085410591,0.001350686884656371,2.6268756178581452e-05,0.0012858474575293058,0.0014010907356681243,3.455504434010644e-05,0.0015029892056827958,0.001183948987514634,4.005672629997344e-05,unequal_factors,,8.83167082107736,2.5,7.8102274604377415,1.1828248432120572,equal,
50000,223,0.008542072972012553,5,5000,0.3716,0.3048,0.001529941243990058,0.0026485673944129126,0.0,0.0,0.0011434742169503958,0.0015050931774625166,3.790006137551898e-05,0.002422053890169973,0.00022651350424293922,2.358524358336494e-05,0.0012772665925930937,0.0013713008018198189,2.7790577126297198e-05,0.0012706175781555052,0.0013779498162574072,3.5461476498206206e-05,0.001514681447235742,0.00113388594717717,4.075743525170713e-05,unequal_factors,,8.83167082107736,2.5,7.8102274604377415,1.1828248432120572,spread,
50000,223,0.008542072972012553,10,5000,0.0402,0.0324,6.228800286763888e-05,0.0011801814053137415,0.0,0.0,0.0011790753186155267,1.1060866982146006e-06,1.0228806721779452e-05,0.0011875341529442426,-7.352747630501139e-06,3.0045637294242903e-06,0.0011939705173464093,-1.3789112032667714e-05,7.675532797573838e-06,0.0012841075159202033,-0.00010392611060646169,1.299914204856793e-05,0.0015343814636366738,-0.00035420005832293236,2.1452256023111878e-05,unequal_factors,,1.766334164215472,0.5,1.0917928226001135,0.23656496864241144,equal,
50000,223,0.008542072972012553,10,5000,0.013,0.001,6.249052224506304e-05,0.0012060021134235658,0.0,0.0,0.0012071143163830372,-1.1122029594714367e-06,1.0054833450851466e-05,0.0012082110235118577,-2.2089100882920382e-06,1.8179930449079623e-06,0.0012130940364727548,-7.091923049188989e-06,7.8219877590268e-06,0.001301266172797299,-9.526405937373333e-05,1.3033373659661611e-05,0.0015398139879393518,-0.0003338118745157862,2.131124644134189e-05,unequal_factors,,1.766334164215472,0.5,1.0917928226001135,0.23656496864241144,spread,
50000,223,0.008542072972012553,10,5000,0.808,0.8076,0.00025602889060273977,0.0013671849190057183,0.0,0.0,0.0011697511337708363,0.00019743378523488203,1.6501165205181166e-05,0.001372618896671274,-5.43397766555568e-06,1.4438533282598373e-05,0.001230114534193339,0.00013707038481237946,1.0416912440144841e-05,0.0012759390815956098,9.124583741010846e-05,1.6587900517471168e-05,0.0015066933089166272,-0.00013950838991090878,2.499157043597525e-05,unequal_factors,,3.532668328430944,1.0,2.183585645200227,0.4731299372848229,equal,
50000,223,0.008542072972012553,10,5000,0.0162,0.0036,0.00024433334342528675,0.0013627967316732755,0.0,0.0,0.0011679573800014676,0.00019483935167180784,1.6612578397632618e-05,0.0013646005486766452,-1.803817003369811e-06,2.7507738947974865e-06,0.0012190333328803166,0.00014376339879295887,1.088140130982452e-05,0.0012795320802712325,8.326465140204294e-05,1.662306374567666e-05,0.001516001977563725,-0.00015320524589044958,2.392546546730985e-05,unequal_factors,,3.532668328430944,1.0,2.183585645200227,0.4731299372848229,spread,
50000,223,0.008542072972012553,10,5000,1.0,1.0,0.0005579704722153402,0.001687022893149243,0.0,0.0,0.0011822571094875043,0.0005047657836617389,2.3618605102223302e-05,0.0011822571094875043,0.0005047657836617389,2.3618605102223302e-05,0.0013265435537116452,0.00036047933943759774,1.3310047407831031e-05,0.0013210159682484424,0.00036600692490080085,2.022044340447335e-05,0.0015420355324350255,0.0001449873607142176,2.8030849531325475e-05,unequal_factors,,5.299002492646416,1.5,3.27537846780034,0.7096949059272344,equal,
50000,223,0.008542072972012553,10,5000,0.0246,0.0044,0.0005589364252548741,0.0017076013825510338,0.0,0.0,0.0012087239063698233,0.0004988774761812106,2.3691203390962432e-05,0.001697115896012285,1.0485486538749063e-05,4.79256338781831e-06,0.0012949702809075744,0.0004126311016434593,1.4571550735864041e-05,0.001291817436015517,0.0004157839465355167,2.1260243612917213e-05,0.0014952751654858944,0.00021232621706513956,2.8189235606458348e-05,unequal_factors,,5.299002492646416,1.5,3.27537846780034,0.7096949059272344,spread,
50000,223,0.008542072972012553,10,5000,1.0,1.0,0.0015503575603514196,0.0026398290308326865,0.0,0.0,0.0011386598922916043,0.0015011691385410824,3.793963088040486e-05,0.0011386598922916043,0.0015011691385410824,3.793963088040486e-05,0.0014697302799284127,0.001170098750904274,2.1634431100664837e-05,0.0012984416582644152,0.0013413873725682717,3.110122857558567e-05,0.0014732258041174617,0.001166603226715225,3.891349350947699e-05,unequal_factors,,8.83167082107736,2.5,5.458964113000567,1.1828248432120572,equal,
50000,223,0.008542072972012553,10,5000,0.0552,0.0172,0.0015493561712654287,0.002677102377072896,0.0,0.0,0.001177684941288237,0.0014994174357846589,3.785415414337936e-05,0.002607156460362057,6.994591671083918e-05,9.398962198136562e-06,0.0014344172846426327,0.0012426850924302636,2.345434739018694e-05,0.0013211074087161945,0.0013559949683567018,3.23981721814513e-05,0.0015246248325169595,0.0011524775445559366,3.9476659599847756e-05,unequal_factors,,8.83167082107736,2.5,5.458964113000567,1.1828248432120572,spread,
10000,100,0.011788231063225867,1,5000,0.0126,0.0014,0.0,0.00258254559933401,0.0,0.0,0.0025995668819870353,-1.7021282653025553e-05,7.605635863320834e-06,0.0025911186862104026,-8.57308687639236e-06,6.0263033256598695e-06,0.0027154105862993707,-0.00013286498696536068,1.670560109664107e-05,0.00296452881095306,-0.0003819832116190502,2.9882725114382505e-05,0.0035883256924952606,-0.0010057800931612497,5.32847192584141e-05,second_order,,0.0,0.0,0.0,0.0,,2.0
10000,100,0.011788231063225867,1,5000,0.0466,0.0356,0.0003936781944345651,0.0029701592451930633,0.0,0.0,0.0026111870369734573,0.000358972208219606,2.5270140849230364e-05,0.0030073901040809127,-3.723085888784924e-05,1.091792336625474e-05,0.002754826784619307,0.0002153324605737563,2.3483113794641833e-05,0.0029494946695358434,2.066457565721989e-05,3.485354745545453e-05,0.003522628044986735,-0.0005524687997936717,5.449445098224954e-05,second_order,,1.6858096764324346,0.5,3.3547188988060967,0.3371619352864869,,2.0
10000,100,0.011788231063225867,1,5000,1.0,0.991,0.0028001337552477808,0.005377323795146999,0.0,0.0,0.0026022644408249204,0.002775059354322079,7.292940533872781e-05,0.002609335160348011,0.0027679886347989884,7.358325847730329e-05,0.0028138454304603732,0.0025634783646866256,6.189097788836221e-05,0.0029749748097709066,0.0024023489853760927,7.173206926021163e-05,0.003575492404281588,0.0018018313908654115,8.13690487892002e-05,second_order,,5.057429029297304,1.5,10.06415669641829,1.011485805859461,,2.0
10000,100,0.011788231063225867,5,5000,0.0126,0.001,0.0,0.00260016415506582,0.0,0.0,0.002729712819718056,-0.00012954866465223668,1.7399805783059838e-05,0.002611348720119475,-1.1184565053656038e-05,6.562213961947183e-06,0.002771226476108869,-0.00017106232104304882,1.719479189228044e-05,0.0030379549610178784,-0.00043779080595205853,3.086509028461974e-05,0.0036764835106234245,-0.0010763193555576047,5.495952346778536e-05,second_order,,0.0,0.0,0.0,0.0,,2.0
10000,100,0.011788231063225867,5,5000,0.04,0.03,0.0004163089309255991,0.002924634289838864,0.0,0.0,0.0026079113900257618,0.00031672289981310225,2.8113175191307913e-05,0.0029407996100315327,-1.616532019266845e-05,1.066664143030979e-05,0.0028118005741805292,0.00011283371565833502,1.942079230763727e-05,0.002971001543036863,-4.636725319799874e-05,3.1979285082630334e-05,0.003544443893990981,-0.0006198096041521166,5.2112423322584274e-05,second_order,,1.6858096764324346,0.5,1.4696548035223969,0.3371619352864869,,2.0
10000,100,0.011788231063225867,5,5000,1.0,0.9954,0.0027542440989799305,0.005227521318558749,0.0,0.0,0.002624542244823564,0.002602979073735186,7.192940652124415e-05,0.0026226989118845736,0.002604822406674176,7.241816069286239e-05,0.0033184355062326277,0.001909085812326122,4.129526226667682e-05,0.003057384529160496,0.0021701367893982534,5.938734112388073e-05,0.0034917670456941666,0.001735754272864584,7.669441683023193e-05,second_order,,5.057429029297304,1.5,4.408964410567191,1.011485805859461,,2.0
10000,100,0.011788231063225867,1,5000,0.0098,0.001,0.0,0.0040649679322681195,0.0,0.0,0.004109452678898922,-4.4484746630803085e-05,9.866323549371955e-06,0.004050750223963868,1.4217708304251236e-05,5.719867456629866e-06,0.004567026931864498,-0.0005020589995963794,2.6408357050470992e-05,0.005140212586439441,-0.0010752446541713219,4.8726770674098425e-05,0.00634241165012588,-0.002277443717857761,8.877759482159143e-05,second_order,,0.0,0.0,0.0,0.0,,1.0
10000,100,0.011788231063225867,1,5000,0.0276,0.0194,0.0015272989139672151,0.005601123544145774,0.0,0.0,0.00414564672537416,0.0014554768187716135,2.5424718492718594e-05,0.005535515660825158,6.560788332061558e-05,1.2900228247653049e-05,0.0050626151262501435,0.00053850841789563,2.9372853058128282e-05,0.005401659538950868,0.00019946400519490551,4.9029311003701844e-05,0.006586425022893264,-0.0009853014787474888,8.886647772116612e-05,second_order,,1.6858096764324346,0.5,3.3547188988060967,0.3371619352864869,,1.0
10000,100,0.011788231063225867,1,5000,1.0,0.9924,0.006132790458531116,0.01002568268664702,0.0,0.0,0.003942667059797227,0.006083015626849793,7.356867509592106e-05,0.003928749561691997,0.006096933124955023,7.435721557946263e-05,0.005045747323694801,0.004979935362952218,6.203272794804745e-05,0.005080192984898251,0.0049454897017487676,7.320820965409356e-05,0.006095407081167593,0.003930275605479426,9.435210355625113e-05,second_order,,5.057429029297304,1.5,10.06415669641829,1.011485805859461,,1.0
10000,100,0.011788231063225867,5,5000,0.0084,0.0004,0.0,0.004012297332710673,0.0,0.0,0.0042864598256450535,-0.0002741624929343813,2.320705453253649e-05,0.003999581235927076,1.271609678359697e-05,5.899381735290215e-06,0.004575299724031103,-0.0005630023913204303,2.6068056259165734e-05,0.005196064181038897,-0.0011837668483282234,4.837161076401323e-05,0.00645612584730289,-0.002443828514592218,8.871345348172262e-05,second_order,,0.0,0.0,0.0,0.0,,1.0
10000,100,0.011788231063225867,5,5000,0.029,0.0244,0.0015018162699496657,0.005571855040923607,0.0,0.0,0.004335944916851495,0.0012359101240721128,3.1695733707545844e-05,0.005541676131190176,3.0178909733431475e-05,8.784515186484969e-06,0.005425804946594034,0.0001460500943295738,2.976761181771355e-05,0.005668725180001333,-9.687013907772541e-05,5.099317303109395e-05,0.006646301324929066,-0.0010744462840054578,8.862009668822587e-05,second_order,,1.6858096764324346,0.5,1.4696548035223969,0.3371619352864869,,1.0
10000,100,0.011788231063225867,5,5000,0.9994,0.9952,0.006240361712032984,0.010353628714018393,0.0,0.0,0.004407335267311577,0.005946293446706816,7.589347931384588e-05,0.004405244459182671,0.005948384254835721,7.623330733040157e-05,0.0071214349920958285,0.003232193721922564,4.8718497000099573e-05,0.006315363053777219,0.004038265660241173,7.04173244488617e-05,0.006737850172132758,0.0036157785418856336,9.92426120201212e-05,second_order,,5.057429029297304,1.5,4.408964410567191,1.011485805859461,,1.0
10000,100,0.011788231063225867,1,5000,0.004,0.0006,0.0,0.034140867872429655,0.0,0.0,0.034643885468057314,-0.0005030175956276527,2.974735797362563e-05,0.034091419983823236,4.9447888606422165e-05,1.2835328008096716e-05,0.03961521420011936,-0.005474346327689704,0.00010680366708159325,0.044176921409492226,-0.010036053537062575,0.0002011374215445861,0.05160837339896774,-0.017467505526538075,0.00037075474048488293,second_order,,0.0,0.0,0.0,0.0,,0.5
10000,100,0.011788231063225867,1,5000,0.0076,0.0038,0.006130868802104303,0.04022040727850897,0.0,0.0,0.0345897379134762,0.00563066936503277,3.9201080976185934e-05,0.04010599875558483,0.00011440852292414037,2.0268303482110515e-05,0.041251303148806394,-0.0010308958702974177,0.00010242010015523613,0.04460116731653278,-0.00438076003802382,0.00018883047776225897,0.05159039781592233,-0.011369990537413367,0.00035254184002507033,second_order,,1.6858096764324346,0.5,3.3547188988060967,0.3371619352864869,,0.5
10000,100,0.011788231063225867,1,5000,0.9238,0.921,0.020099698636965237,0.054114806685721155,0.0,0.0,0.03451667722361084,0.019598129462110318,9.123388236522403e-05,0.03652464114967757,0.017590165536043582,0.00011208419345163627,0.04199664258519796,0.012118164100523205,0.00011184758895344648,0.04420022261956372,0.00991458406615744,0.000183094726092782,0.05068736327881039,0.003427443406910767,0.00033583362140084165,second_order,,5.057429029297304,1.5,10.06415669641829,1.011485805859461,,0.5
10000,100,0.011788231063225867,5,5000,0.0034,0.0004,0.0,0.033727952145930704,0.0,0.0,0.035861407809821694,-0.002133455663890987,7.299359774513113e-05,0.03369355626043677,3.439588549393932e-05,9.65023452435388e-06,0.03904717395088252,-0.005319221804951814,0.000105724844975801,0.0435061495255667,-0.009778197379635995,0.00019946076375795065,0.05082782365932721,-0.017099871513396505,0.00036998992760019363,second_order,,0.0,0.0,0.0,0.0,,0.5
10000,100,0.011788231063225867,5,5000,0.0114,0.0076,0.006114074180497823,0.03982964956695325,0.0,0.0,0.03587823603064786,0.003951413536305383,7.197589684310648e-05,0.03965833480016148,0.00017131476679176956,2.542008537689793e-05,0.042204608249815145,-0.0023749586828618967,0.00010709884324395002,0.044889345848960725,-0.005059696282007479,0.0001944617714200123,0.05059502779793738,-0.010765378230984127,0.0003513220216145538,second_order,,1.6858096764324346,0.5,1.4696548035223969,0.3371619352864869,,0.5
10000,100,0.011788231063225867,5,5000,0.9074,0.9042,0.020098416536096782,0.05435226275081523,0.0,0.0,0.03648404888539129,0.01786821386542392,0.00010352918221669432,0.0385049402510316,0.015847322499783618,0.00011976087436876431,0.04826776675307466,0.006084495997740551,0.00012223421106278342,0.047744622120538455,0.006607640630276768,0.00020415752202079953,0.05207866796049936,0.0022735947903158448,0.000357615494493849,second_order,,5.057429029297304,1.5,4.408964410567191,1.011485805859461,,0.5
50000,223,0.008542072972012553,1,5000,0.008,0.0014,0.0,0.001111311729304469,0.0,0.0,0.001117559479031053,-6.247749726584058e-06,2.1845609720620288e-06,0.0011130113994042175,-1.6996700997482613e-06,1.2756792435109967e-06,0.0011642720448881178,-5.296031558364861e-05,6.819409185492368e-06,0.0012664826443125664,-0.0001551709150080974,1.218666183790509e-05,0.0015250727555502935,-0.0004137610262458242,2.1486506552548758e-05,second_order,,0.0,0.0,0.0,0.0,,2.0
50000,223,0.008542072972012553,1,5000,0.0372,0.0296,7.874204103164224e-05,0.0012099503939114928,0.0,0.0,0.0011344878679145638,7.546252599692889e-05,7.86368079094032e-06,0.0012104090576787237,-4.586637672308269e-07,3.2784807679427013e-06,0.0011990280133757092,1.0922380535783778e-05,8.729026387066987e-06,0.00130153108180088,-9.158068788938718e-05,1.3558991955816964e-05,0.0015584989458757477,-0.0003485485519642548,2.2138487027271814e-05,second_order,,1.766334164215472,0.5,3.524738647660319,0.23656496864241144,,2.0
50000,223,0.008542072972012553,1,5000,1.0,0.9924,0.0006303962404733259,0.0017725323229924824,0.0,0.0,0.0011474730714129348,0.0006250592515795475,2.2855821049683222e-05,0.0011489734637905962,0.0006235588592018864,2.3050204183953553e-05,0.0012083247927244108,0.0005642075302680716,2.0680594171543992e-05,0.0012990095385252063,0.000473522784467276,2.4425931044932168e-05,0.0015596942163879617,0.0002128381066045206,2.988001725694457e-05,second_order,,5.299002492646416,1.5,10.574215942980956,0.7096949059272344,,2.0
50000,223,0.008542072972012553,5,5000,0.0102,0.001,0.0,0.0011216116851249214,0.0,0.0,0.0011331699911801864,-1.1558306055264755e-05,5.025198162927661e-06,0.0011226228164035036,-1.0111312785820115e-06,2.0199201399098216e-06,0.0011697763767939617,-4.8164691669040295e-05,6.82904517937817e-06,0.0012668148844394392,-0.00014520319931451766,1.200461838414568e-05,0.0015092106305234646,-0.0003875989453985431,2.078493707389196e-05,second_order,,0.0,0.0,0.0,0.0,,2.0
50000,223,0.008542072972012553,5,5000,0.0388,0.0324,7.381447462494351e-05,0.001212405743823593,0.0,0.0,0.0011711711406517686,4.1234603171824416e-05,9.107143137133264e-06,0.0012200629712166068,-7.657227393013829e-06,3.283393433324399e-06,0.001211664754784982,7.409890386108536e-07,8.24372704778166e-06,0.001301388228323155,-8.898248449956203e-05,1.3619889233241135e-05,0.0015484498695959616,-0.00033604412577236867,2.231419531819039e-05,second_order,,1.766334164215472,0.5,1.5620454920875484,0.23656496864241144,,2.0
