n,k,h,alpha,gamma,nominal_r,effective_r,signal_label,signal,delta,I,D,R,signal_over_I,signal_over_D,signal_over_R,trials,trim_recovery_rate,detection_rate,overtrim_rate,undertrim_rate,adaptive_interlock_failure_rate,contamination_cost,contamination_cost_se,estimator,usable_trials,failure_rate,mean,bias,variance,mse,rmse,mse_se,benefit_vs_contaminated_hill,benefit_vs_contaminated_hill_se
10000,100,10,0.011788231063225867,0.5,3,3,0.5R,2.5,2.300975890892825,0.8793155726408237,3.3716193528648692,5.0,2.8431203515386634,0.7414834648744517,0.5,5000,0.168,0.1798,0.0104,0.8216,0.0,0.0005811691854509122,3.5192283870160076e-05,oracle_trimmed_hill,5000,0.0,0.4991981349380003,-0.0008018650619997564,0.0025518117416635333,0.002551944366892856,0.05051677312430848,5.0645217194638665e-05,0.0005064915639379303,3.682724100738351e-05
10000,100,10,0.011788231063225867,0.5,3,3,0.5R,2.5,2.300975890892825,0.8793155726408237,3.3716193528648692,5.0,2.8431203515386634,0.7414834648744517,0.5,5000,0.168,0.1798,0.0104,0.8216,0.0,0.0005811691854509122,3.5192283870160076e-05,adaptive_trimmed_hill,5000,0.0,0.5178346626954952,0.01783466269549512,0.0028826924098641843,0.003200191064844296,0.05657023126030418,6.512875645149594e-05,-0.00014175513401350993,2.131497742270869e-05
10000,100,10,0.011788231063225867,0.5,3,3,0.5R,2.5,2.300975890892825,0.8793155726408237,3.3716193528648692,5.0,2.8431203515386634,0.7414834648744517,0.5,5000,0.168,0.1798,0.0104,0.8216,0.0,0.0005811691854509122,3.5192283870160076e-05,harmonic_moment_beta_0.5,5000,0.0,0.5113702446018975,0.011370244601897504,0.002557542265532141,0.0026863132193860138,0.05182965579073446,5.7346170245234796e-05,0.0003721227114447726,2.52165640164868e-05
10000,100,10,0.011788231063225867,0.5,3,3,0.5R,2.5,2.300975890892825,0.8793155726408237,3.3716193528648692,5.0,2.8431203515386634,0.7414834648744517,0.5,5000,0.168,0.1798,0.0104,0.8216,0.0,0.0005811691854509122,3.5192283870160076e-05,harmonic_moment_beta_1,5000,0.0,0.5058972527686667,0.005897252768666608,0.0027929618741483458,0.0028271808719910626,0.05317124102361222,6.012980198937481e-05,0.0002312550588397242,3.769040587670763e-05
10000,100,10,0.011788231063225867,0.5,3,3,0.5R,2.5,2.300975890892825,0.8793155726408237,3.3716193528648692,5.0,2.8431203515386634,0.7414834648744517,0.5,5000,0.168,0.1798,0.0104,0.8216,0.0,0.0005811691854509122,3.5192283870160076e-05,harmonic_moment_beta_2,5000,0.0,0.5032947008817998,0.0032947008817999267,0.0033628409906425877,0.0033730234763449927,0.058077736494675763,7.213272431790025e-05,-0.00031458754551420636,5.426080905601369e-05
10000,100,10,0.011788231063225867,0.5,3,3,1.5R,7.5,12.182493960703473,0.8793155726408237,3.3716193528648692,5.0,8.529361054615991,2.2244503946233554,1.5,5000,0.9922,1.0,0.0078,0.0,0.0,0.0056954105663210245,0.00010460694730086028,hill,5000,0.0,0.5754694037754734,0.07546940377547348,0.002431691871912213,0.008126836439763283,0.09014896804602526,0.00012048256700090103,0.0,0.0
10000,100,10,0.011788231063225867,0.5,3,3,1.5R,7.5,12.182493960703473,0.8793155726408237,3.3716193528648692,5.0,8.529361054615991,2.2244503946233554,1.5,5000,0.9922,1.0,0.0078,0.0,0.0,0.0056954105663210245,0.00010460694730086028,oracle_trimmed_hill,5000,0.0,0.5003415639778835,0.0003415639778836073,0.0024970366218941948,0.002496653880520804,0.049966527601193224,4.910137050598498e-05,0.005630182559242479,0.00010580353550110368
10000,100,10,0.011788231063225867,0.5,3,3,1.5R,7.5,12.182493960703473,0.8793155726408237,3.3716193528648692,5.0,8.529361054615991,2.2244503946233554,1.5,5000,0.9922,1.0,0.0078,0.0,0.0,0.0056954105663210245,0.00010460694730086028,adaptive_trimmed_hill,5000,0.0,0.5000922964478055,9.229644780551558e-05,0.0025066622304592786,0.0025061694166474643,0.05006165615166426,4.933405927690027e-05,0.0056206670231158185,0.00010622873437337456
10000,100,10,0.011788231063225867,0.5,3,3,1.5R,7.5,12.182493960703473,0.8793155726408237,3.3716193528648692,5.0,8.529361054615991,2.2244503946233554,1.5,5000,0.9922,1.0,0.0078,0.0,0.0,0.0056954105663210245,0.00010460694730086028,harmonic_moment_beta_0.5,5000,0.0,0.5247826511021946,0.024782651102194516,0.0024656034402925687,0.003079290115257613,0.05549135171589906,6.427142386614704e-05,0.00504754632450567,7.501986566129618e-05
10000,100,10,0.011788231063225867,0.5,3,3,1.5R,7.5,12.182493960703473,0.8793155726408237,3.3716193528648692,5.0,8.529361054615991,2.2244503946233554,1.5,5000,0.9922,1.0,0.0078,0.0,0.0,0.0056954105663210245,0.00010460694730086028,harmonic_moment_beta_1,5000,0.0,0.5099744201880054,0.009974420188005427,0.002724914411597379,0.00282385848680195,0.05313998952579827,6.0031234389121246e-05,0.005302977952961333,9.533350494723714e-05
10000,100,10,0.011788231063225867,0.5,3,3,1.5R,7.5,12.182493960703473,0.8793155726408237,3.3716193528648692,5.0,8.529361054615991,2.2244503946233554,1.5,5000,0.9922,1.0,0.0078,0.0,0.0,0.0056954105663210245,0.00010460694730086028,harmonic_moment_beta_2,5000,0.0,0.5044463216615018,0.004446321661501811,0.0033158394805171553,0.0033349460889385923,0.057748992103227155,7.16261260274574e-05,0.0047918903508246905,0.0001069820584371067
10000,100,10,0.011788231063225867,0.5,5,0,0,0.0,1.0,1.1470786693528088,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.991,0.009,0.009,0.0,0.0,0.0,0.0,hill,5000,0.0,0.4999916590874908,-8.3409125092067e-06,0.002425849080455846,0.0024253639802105757,0.04924798452942593,4.9559101182352344e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,0,0,0.0,1.0,1.1470786693528088,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.991,0.009,0.009,0.0,0.0,0.0,0.0,oracle_trimmed_hill,5000,0.0,0.4999916590874908,-8.3409125092067e-06,0.002425849080455846,0.0024253639802105757,0.04924798452942593,4.9559101182352344e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,0,0,0.0,1.0,1.1470786693528088,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.991,0.009,0.009,0.0,0.0,0.0,0.0,adaptive_trimmed_hill,5000,0.0,0.49967617024909305,-0.00032382975090695514,0.002434502429874444,0.002434120395096041,0.049336805683952024,4.9697059612759765e-05,-8.756414885465481e-06,4.940745631607377e-06
10000,100,10,0.011788231063225867,0.5,5,0,0,0.0,1.0,1.1470786693528088,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.991,0.009,0.009,0.0,0.0,0.0,0.0,harmonic_moment_beta_0.5,5000,0.0,0.5009480808442468,0.0009480808442467465,0.0025275138131269376,0.0025279071676515396,0.05027829718329311,5.20659783468529e-05,-0.00010254318744096378,1.524324365001722e-05
10000,100,10,0.011788231063225867,0.5,5,0,0,0.0,1.0,1.1470786693528088,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.991,0.009,0.009,0.0,0.0,0.0,0.0,harmonic_moment_beta_1,5000,0.0,0.50172780291643,0.0017278029164300803,0.002742132567304927,0.0027445694437094902,0.052388638498337504,5.707008963069512e-05,-0.0003192054634989143,2.739484692779079e-05
10000,100,10,0.011788231063225867,0.5,5,0,0,0.0,1.0,1.1470786693528088,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.991,0.009,0.009,0.0,0.0,0.0,0.0,harmonic_moment_beta_2,5000,0.0,0.5031429669982203,0.003142966998220188,0.0032950764986220417,0.0033042957248742184,0.05748300379133139,7.05647622518289e-05,-0.0008789317446636426,4.8916210181857505e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5I,0.5735393346764044,1.1215457491130407,1.1470786693528088,3.3716193528648692,5.0,0.5,0.17010797324705926,0.11470786693528087,5000,0.0038,0.0164,0.008,0.9882,0.0,4.5220617338072464e-05,8.183248498566945e-06,hill,5000,0.0,0.5068099386962056,0.006809938696205647,0.0025446911275933326,0.002590557454413892,0.05089751913810625,5.2905784851285785e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,5,0.5I,0.5735393346764044,1.1215457491130407,1.1470786693528088,3.3716193528648692,5.0,0.5,0.17010797324705926,0.11470786693528087,5000,0.0038,0.0164,0.008,0.9882,0.0,4.5220617338072464e-05,8.183248498566945e-06,oracle_trimmed_hill,5000,0.0,0.5012185662422538,0.0012185662422537907,0.002668292098611276,0.0026692433438783142,0.051664720495501706,5.3186350268479364e-05,-7.86858894644214e-05,1.90468475350707e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5I,0.5735393346764044,1.1215457491130407,1.1470786693528088,3.3716193528648692,5.0,0.5,0.17010797324705926,0.11470786693528087,5000,0.0038,0.0164,0.008,0.9882,0.0,4.5220617338072464e-05,8.183248498566945e-06,adaptive_trimmed_hill,5000,0.0,0.5061960190981801,0.006196019098180136,0.0025744214432132442,0.0026122972115896143,0.05111063697108083,5.3304727222683436e-05,-2.1739757175721952e-05,7.434858333072548e-06
10000,100,10,0.011788231063225867,0.5,5,5,0.5I,0.5735393346764044,1.1215457491130407,1.1470786693528088,3.3716193528648692,5.0,0.5,0.17010797324705926,0.11470786693528087,5000,0.0038,0.0164,0.008,0.9882,0.0,4.5220617338072464e-05,8.183248498566945e-06,harmonic_moment_beta_0.5,5000,0.0,0.5055542418038494,0.005554241803849413,0.002686438792060489,0.0027167511063177054,0.05212246258876978,5.513036756770394e-05,-0.00012619365190381267,1.6434854420151786e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5I,0.5735393346764044,1.1215457491130407,1.1470786693528088,3.3716193528648692,5.0,0.5,0.17010797324705926,0.11470786693528087,5000,0.0038,0.0164,0.008,0.9882,0.0,4.5220617338072464e-05,8.183248498566945e-06,harmonic_moment_beta_1,5000,0.0,0.5049060860127911,0.004906086012791166,0.0029339994863323976,0.002957482366400036,0.054382739599987386,6.018869483362965e-05,-0.0003669249119861438,2.85796202433629e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5I,0.5735393346764044,1.1215457491130407,1.1470786693528088,3.3716193528648692,5.0,0.5,0.17010797324705926,0.11470786693528087,5000,0.0038,0.0164,0.008,0.9882,0.0,4.5220617338072464e-05,8.183248498566945e-06,harmonic_moment_beta_2,5000,0.0,0.5048547452867946,0.004854745286794574,0.003525668078885406,0.0035485314970692835,0.059569551761527326,7.360457034652017e-05,-0.0009579740426553904,4.966255497869642e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5I,1.7206180040292132,1.4107529949389928,1.1470786693528088,3.3716193528648692,5.0,1.5,0.5103239197411777,0.34412360080584264,5000,0.0314,0.0384,0.0056,0.963,0.0,0.00029153526603739415,2.3888151846266134e-05,hill,5000,0.0,0.5170749084410478,0.017074908441047705,0.0024093849275500204,0.0027004555488346726,0.051965907562888505,5.594808885346445e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,5,1.5I,1.7206180040292132,1.4107529949389928,1.1470786693528088,3.3716193528648692,5.0,1.5,0.5103239197411777,0.34412360080584264,5000,0.0314,0.0384,0.0056,0.963,0.0,0.00029153526603739415,2.3888151846266134e-05,oracle_trimmed_hill,5000,0.0,0.5000774998899841,7.749988998411785e-05,0.0025516014233366445,0.0025510971092849244,0.050508386524268666,5.083089448104662e-05,0.00014935843954974807,2.8128457822807306e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5I,1.7206180040292132,1.4107529949389928,1.1470786693528088,3.3716193528648692,5.0,1.5,0.5103239197411777,0.34412360080584264,5000,0.0314,0.0384,0.0056,0.963,0.0,0.00029153526603739415,2.3888151846266134e-05,adaptive_trimmed_hill,5000,0.0,0.5156816957772037,0.015681695777203693,0.0025059376691640017,0.002751352064078937,0.05245333224952383,5.674176359567079e-05,-5.089651524426443e-05,1.0829221716522033e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5I,1.7206180040292132,1.4107529949389928,1.1470786693528088,3.3716193528648692,5.0,1.5,0.5103239197411777,0.34412360080584264,5000,0.0314,0.0384,0.0056,0.963,0.0,0.00029153526603739415,2.3888151846266134e-05,harmonic_moment_beta_0.5,5000,0.0,0.5107032520691214,0.010703252069121365,0.002519575366641031,0.0026336310564228534,0.051318915191407286,5.516746418670139e-05,6.682449241181901e-05,1.87955543137083e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5I,1.7206180040292132,1.4107529949389928,1.1470786693528088,3.3716193528648692,5.0,1.5,0.5103239197411777,0.34412360080584264,5000,0.0314,0.0384,0.0056,0.963,0.0,0.00029153526603739415,2.3888151846266134e-05,harmonic_moment_beta_1,5000,0.0,0.5072162042463668,0.007216204246366819,0.0027621525787874636,0.0028136737519969886,0.05304407367460562,5.932089651402213e-05,-0.0001132182031623162,3.0929962507184294e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5I,1.7206180040292132,1.4107529949389928,1.1470786693528088,3.3716193528648692,5.0,1.5,0.5103239197411777,0.34412360080584264,5000,0.0314,0.0384,0.0056,0.963,0.0,0.00029153526603739415,2.3888151846266134e-05,harmonic_moment_beta_2,5000,0.0,0.5050771317821452,0.00507713178214517,0.0033597240720426857,0.003384829394361546,0.05817928664362898,7.291578749048821e-05,-0.0006843738455268733,5.0351468479824595e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5D,1.6858096764324346,1.4009659111869228,1.1470786693528088,3.3716193528648692,5.0,1.4696548035223969,0.5,0.3371619352864869,5000,0.037,0.0456,0.0046,0.9584,0.0,0.00025550208485392847,2.3855453155312253e-05,hill,5000,0.0,0.5160070712285677,0.016007071228567656,0.002503042766306682,0.0027587684870698597,0.05252398011451398,5.8387129484376795e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,5,0.5D,1.6858096764324346,1.4009659111869228,1.1470786693528088,3.3716193528648692,5.0,1.4696548035223969,0.5,0.3371619352864869,5000,0.037,0.0456,0.0046,0.9584,0.0,0.00025550208485392847,2.3855453155312253e-05,oracle_trimmed_hill,5000,0.0,0.49917741244515584,-0.0008225875548442375,0.002615391296180226,0.002615544868206375,0.05114239795127302,5.3413670993288925e-05,0.00014322361886348495,2.865506518001113e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5D,1.6858096764324346,1.4009659111869228,1.1470786693528088,3.3716193528648692,5.0,1.4696548035223969,0.5,0.3371619352864869,5000,0.037,0.0456,0.0046,0.9584,0.0,0.00025550208485392847,2.3855453155312253e-05,adaptive_trimmed_hill,5000,0.0,0.5143343468862343,0.014334346886234169,0.002591751195582088,0.002796706345997863,0.05288389495865318,5.9090626357901755e-05,-3.793785892800304e-05,1.2988655558741863e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5D,1.6858096764324346,1.4009659111869228,1.1470786693528088,3.3716193528648692,5.0,1.4696548035223969,0.5,0.3371619352864869,5000,0.037,0.0456,0.0046,0.9584,0.0,0.00025550208485392847,2.3855453155312253e-05,harmonic_moment_beta_0.5,5000,0.0,0.5094229113622889,0.009422911362288821,0.0025770845169367255,0.0026653603585748897,0.0516271281263532,5.758133171606664e-05,9.340812849496984e-05,1.9416391204896885e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5D,1.6858096764324346,1.4009659111869228,1.1470786693528088,3.3716193528648692,5.0,1.4696548035223969,0.5,0.3371619352864869,5000,0.037,0.0456,0.0046,0.9584,0.0,0.00025550208485392847,2.3855453155312253e-05,harmonic_moment_beta_1,5000,0.0,0.5057896386540045,0.005789638654004599,0.0027991050199050876,0.0028320651146450508,0.05321715056863765,6.164409904773374e-05,-7.329662757519113e-05,3.1468745030692377e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5D,1.6858096764324346,1.4009659111869228,1.1470786693528088,3.3716193528648692,5.0,1.4696548035223969,0.5,0.3371619352864869,5000,0.037,0.0456,0.0046,0.9584,0.0,0.00025550208485392847,2.3855453155312253e-05,harmonic_moment_beta_2,5000,0.0,0.5033986918633148,0.003398691863314835,0.0033678798203859014,0.0033787573508035876,0.058127079324559114,7.431161622867497e-05,-0.0006199888637337277,5.0254117475108875e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5D,5.057429029297304,2.7496834772148544,1.1470786693528088,3.3716193528648692,5.0,4.408964410567191,1.5,1.011485805859461,5000,0.9942,1.0,0.0058,0.0,0.0,0.002498620717642207,7.047617972709986e-05,hill,5000,0.0,0.5499896244414789,0.04998962444147896,0.002427365235678121,0.0049258423144310955,0.07018434522335515,9.011849571212763e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,5,1.5D,5.057429029297304,2.7496834772148544,1.1470786693528088,3.3716193528648692,5.0,4.408964410567191,1.5,1.011485805859461,5000,0.9942,1.0,0.0058,0.0,0.0,0.002498620717642207,7.047617972709986e-05,oracle_trimmed_hill,5000,0.0,0.49922483595544975,-0.0007751640445502724,0.002528091058536511,0.0025281863196207673,0.05028107317491113,5.1160155684920886e-05,0.002397655994810328,7.228263470076005e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5D,5.057429029297304,2.7496834772148544,1.1470786693528088,3.3716193528648692,5.0,4.408964410567191,1.5,1.011485805859461,5000,0.9942,1.0,0.0058,0.0,0.0,0.002498620717642207,7.047617972709986e-05,adaptive_trimmed_hill,5000,0.0,0.49900928311719034,-0.0009907168828096036,0.002529388691001971,0.002529864333205654,0.050297756741286725,5.1176116957556215e-05,0.0023959779812254413,7.249090219213368e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5D,5.057429029297304,2.7496834772148544,1.1470786693528088,3.3716193528648692,5.0,4.408964410567191,1.5,1.011485805859461,5000,0.9942,1.0,0.0058,0.0,0.0,0.002498620717642207,7.047617972709986e-05,harmonic_moment_beta_0.5,5000,0.0,0.5246927072063415,0.02469270720634164,0.0024511951206630574,0.003060434670817041,0.05532119549338247,6.478373865476095e-05,0.0018654076436140543,4.213035610698798e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5D,5.057429029297304,2.7496834772148544,1.1470786693528088,3.3716193528648692,5.0,4.408964410567191,1.5,1.011485805859461,5000,0.9942,1.0,0.0058,0.0,0.0,0.002498620717642207,7.047617972709986e-05,harmonic_moment_beta_1,5000,0.0,0.5126362082383396,0.01263620823833962,0.0026861257815826516,0.002845262315069017,0.05334100031935113,6.122585932182089e-05,0.0020805799993620783,6.015675392571981e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5D,5.057429029297304,2.7496834772148544,1.1470786693528088,3.3716193528648692,5.0,4.408964410567191,1.5,1.011485805859461,5000,0.9942,1.0,0.0058,0.0,0.0,0.002498620717642207,7.047617972709986e-05,harmonic_moment_beta_2,5000,0.0,0.5052927220567305,0.005292722056730495,0.0032723537583226395,0.0032997121943407768,0.057443121384033236,7.100503512754896e-05,0.0016261301200903187,7.628901258803943e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5R,2.5,1.6487212707001282,1.1470786693528088,3.3716193528648692,5.0,2.179449471770337,0.7414834648744517,0.5,5000,0.1692,0.1778,0.0064,0.8244,0.0,0.0006046581946545845,3.4808501595160524e-05,hill,5000,0.0,0.5245931638930917,0.024593163893091692,0.0024232635666005865,0.003027602624159735,0.055023655132676666,6.377576610740064e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,5,0.5R,2.5,1.6487212707001282,1.1470786693528088,3.3716193528648692,5.0,2.179449471770337,0.7414834648744517,0.5,5000,0.1692,0.1778,0.0064,0.8244,0.0,0.0006046581946545845,3.4808501595160524e-05,oracle_trimmed_hill,5000,0.0,0.49960564986470435,-0.0003943501352956288,0.0025540697019273005,0.0025537144000161226,0.05053428934907587,5.2380204686885466e-05,0.00047388822414361177,3.779828956816101e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5R,2.5,1.6487212707001282,1.1470786693528088,3.3716193528648692,5.0,2.179449471770337,0.7414834648744517,0.5,5000,0.1692,0.1778,0.0064,0.8244,0.0,0.0006046581946545845,3.4808501595160524e-05,adaptive_trimmed_hill,5000,0.0,0.5182957242795047,0.018295724279504617,0.002855428242433605,0.0031895906836967728,0.05647646132413727,6.532970904578137e-05,-0.00016198805953703812,2.1051409720619268e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5R,2.5,1.6487212707001282,1.1470786693528088,3.3716193528648692,5.0,2.179449471770337,0.7414834648744517,0.5,5000,0.1692,0.1778,0.0064,0.8244,0.0,0.0006046581946545845,3.4808501595160524e-05,harmonic_moment_beta_0.5,5000,0.0,0.5141101513104696,0.014110151310469598,0.0025247221877945578,0.0027233136133613454,0.05218537739023591,5.815187491640633e-05,0.0003042890107983891,2.314431465188961e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5R,2.5,1.6487212707001282,1.1470786693528088,3.3716193528648692,5.0,2.179449471770337,0.7414834648744517,0.5,5000,0.1692,0.1778,0.0064,0.8244,0.0,0.0006046581946545845,3.4808501595160524e-05,harmonic_moment_beta_1,5000,0.0,0.5084267044566878,0.008426704456687788,0.0027705025967932253,0.002840957844274228,0.05330063643404484,6.023955976489974e-05,0.0001866447798855066,3.6438543103600625e-05
10000,100,10,0.011788231063225867,0.5,5,5,0.5R,2.5,1.6487212707001282,1.1470786693528088,3.3716193528648692,5.0,2.179449471770337,0.7414834648744517,0.5,5000,0.1692,0.1778,0.0064,0.8244,0.0,0.0006046581946545845,3.4808501595160524e-05,harmonic_moment_beta_2,5000,0.0,0.5044791533936274,0.004479153393627437,0.0033562704782187248,0.0033756620392467254,0.05810044784032844,7.146181268623822e-05,-0.0003480594150869904,5.465683815996416e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5R,7.5,4.4816890703380645,1.1470786693528088,3.3716193528648692,5.0,6.5383484153110105,2.2244503946233554,1.5,5000,0.9944,1.0,0.0056,0.0,0.0,0.00564669071607015,0.00010611211972843431,hill,5000,0.0,0.5751446047738009,0.075144604773801,0.002502173767391461,0.00814838495924874,0.09026840509972878,0.00012430162823629608,0.0,0.0
10000,100,10,0.011788231063225867,0.5,5,5,1.5R,7.5,4.4816890703380645,1.1470786693528088,3.3716193528648692,5.0,6.5383484153110105,2.2244503946233554,1.5,5000,0.9944,1.0,0.0056,0.0,0.0,0.00564669071607015,0.00010611211972843431,oracle_trimmed_hill,5000,0.0,0.5002432190504035,0.00024321905040353115,0.0026406641382370677,0.0026401951609158992,0.051382829436650325,5.3891817568691664e-05,0.00550818979833284,0.00010656202238705955
10000,100,10,0.011788231063225867,0.5,5,5,1.5R,7.5,4.4816890703380645,1.1470786693528088,3.3716193528648692,5.0,6.5383484153110105,2.2244503946233554,1.5,5000,0.9944,1.0,0.0056,0.0,0.0,0.00564669071607015,0.00010611211972843431,adaptive_trimmed_hill,5000,0.0,0.5000579682408621,5.796824086204704e-05,0.0026436963614525945,0.0026431709824972526,0.05141177863580731,5.3925318373981065e-05,0.005505213976751486,0.00010694593159916486
10000,100,10,0.011788231063225867,0.5,5,5,1.5R,7.5,4.4816890703380645,1.1470786693528088,3.3716193528648692,5.0,6.5383484153110105,2.2244503946233554,1.5,5000,0.9944,1.0,0.0056,0.0,0.0,0.00564669071607015,0.00010611211972843431,harmonic_moment_beta_0.5,5000,0.0,0.5338710503409791,0.033871050340979085,0.002554372410298484,0.0037011095870175636,0.060836745368383766,7.790672603016755e-05,0.004447275372231175,6.400809492450023e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5R,7.5,4.4816890703380645,1.1470786693528088,3.3716193528648692,5.0,6.5383484153110105,2.2244503946233554,1.5,5000,0.9944,1.0,0.0056,0.0,0.0,0.00564669071607015,0.00010611211972843431,harmonic_moment_beta_1,5000,0.0,0.5163449583882567,0.016344958388256687,0.002825007299116193,0.003091599962370212,0.0556021578931089,6.868090314813637e-05,0.005056784996878527,8.789551467643293e-05
10000,100,10,0.011788231063225867,0.5,5,5,1.5R,7.5,4.4816890703380645,1.1470786693528088,3.3716193528648692,5.0,6.5383484153110105,2.2244503946233554,1.5,5000,0.9944,1.0,0.0056,0.0,0.0,0.00564669071607015,0.00010611211972843431,harmonic_moment_beta_2,5000,0.0,0.5066620093179138,0.006662009317913831,0.0034399527019344425,0.003483647079546026,0.05902242861443458,7.75179826678483e-05,0.004664737879702712,0.00010479157074065334
10000,100,10,0.011788231063225867,0.5,10,0,0,0.0,1.0,1.6666666666666667,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9884,0.0116,0.0116,0.0,0.0,0.0,0.0,hill,5000,0.0,0.4997447959540672,-0.000255204045932794,0.002467409344856371,0.00246698099209246,0.049668712406226716,4.9744495742521324e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,10,0,0,0.0,1.0,1.6666666666666667,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9884,0.0116,0.0116,0.0,0.0,0.0,0.0,oracle_trimmed_hill,5000,0.0,0.4997447959540672,-0.000255204045932794,0.002467409344856371,0.00246698099209246,0.049668712406226716,4.9744495742521324e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,10,0,0,0.0,1.0,1.6666666666666667,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9884,0.0116,0.0116,0.0,0.0,0.0,0.0,adaptive_trimmed_hill,5000,0.0,0.49933737659390265,-0.0006626234060974247,0.0024753187930967326,0.0024752627991164217,0.0497520130157205,4.945429892554139e-05,-8.28180702396172e-06,6.490196099419509e-06
10000,100,10,0.011788231063225867,0.5,10,0,0,0.0,1.0,1.6666666666666667,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9884,0.0116,0.0116,0.0,0.0,0.0,0.0,harmonic_moment_beta_0.5,5000,0.0,0.5009041701080922,0.0009041701080920964,0.0025883187672726213,0.002588618627103534,0.050878469189860005,5.271087986905377e-05,-0.0001216376350110745,1.5825841555878174e-05
10000,100,10,0.011788231063225867,0.5,10,0,0,0.0,1.0,1.6666666666666667,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9884,0.0116,0.0116,0.0,0.0,0.0,0.0,harmonic_moment_beta_1,5000,0.0,0.5017980373381825,0.0017980373381825078,0.0028174136707631455,0.0028200831262984918,0.05310445486301965,5.820280216513487e-05,-0.00035310213420603154,2.845916777994555e-05
10000,100,10,0.011788231063225867,0.5,10,0,0,0.0,1.0,1.6666666666666667,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9884,0.0116,0.0116,0.0,0.0,0.0,0.0,harmonic_moment_beta_2,5000,0.0,0.5033572493070053,0.0033572493070053696,0.003410298261949625,0.0034208873252066234,0.05848835204728052,7.272074224736257e-05,-0.0009539063331141633,5.0849530865096776e-05
10000,100,10,0.011788231063225867,0.5,10,10,0.5I,0.8333333333333334,1.086904049521229,1.6666666666666667,3.3716193528648692,5.0,0.5,0.24716115495815058,0.16666666666666669,5000,0.0064,0.015,0.0,0.9936,0.0,5.7518970298986985e-05,1.181728581312124e-05,hill,5000,0.0,0.507617804884606,0.0076178048846058805,0.002513668391801938,0.0025711966093835033,0.05070696805551978,5.260314224086331e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,10,10,0.5I,0.8333333333333334,1.086904049521229,1.6666666666666667,3.3716193528648692,5.0,0.5,0.24716115495815058,0.16666666666666669,5000,0.0064,0.015,0.0,0.9936,0.0,5.7518970298986985e-05,1.181728581312124e-05,oracle_trimmed_hill,5000,0.0,0.49947679983757914,-0.0005232001624208772,0.002781666325492436,0.0027813837306372947,0.052738825647119736,5.54771859251911e-05,-0.00021018712125379197,2.6180877015561502e-05
